seed,noise_rate,lambda,p_over_n,D,train_mse,test_mse,train_acc,test_acc,solution_norm,regularized_condition_number,effective_degrees_of_freedom,min_singular_value,max_singular_value
456,0.1,0.1,1.5,1500,0.005057641006438488,0.04482083415167603,99.7,83.89,25.762659869905402,1526.322619025773,691.9548621726979,0.07050308889623844,12.653818857574695
456,0.1,0.0,2.0,2000,2.0448376330490788e-30,0.07042296282462965,100.0,75.64999999999999,45.15133743433487,19941.808455288985,999.9999999932447,0.08979223022980382,12.680051832247836
456,0.1,1e-06,2.0,2000,3.832778536896097e-12,0.07042117975667467,100.0,75.64999999999999,45.150488533346525,19939.33553026813,999.9932449026068,0.08979223022980382,12.680051832247836
456,0.1,0.0001,2.0,2000,3.798688546988077e-08,0.0702458567755207,100.0,75.7,45.06693613126126,19697.514979222102,999.3264259614543,0.08979223022980382,12.680051832247836
456,0.1,0.01,2.0,2000,0.0002053606481973591,0.05931104678301667,100.0,78.97999999999999,39.47454737234925,8902.002887365548,945.3576666550632,0.08979223022980382,12.680051832247836
456,0.1,0.1,2.0,2000,0.003763033848197024,0.03943285298808423,99.7,85.8,25.717308085569993,1488.8004550476874,723.6762719507728,0.08979223022980382,12.680051832247836
456,0.2,0.0,0.8,800,0.009532770795070231,0.26400532040515745,99.7,41.58,65.52046158998557,28988.952816077934,799.9999999916266,0.0728505043709962,12.403630681576887
456,0.2,1e-06,0.8,800,0.009532770821038825,0.2639774721441805,99.7,41.58,65.5164978196952,28983.4918414081,799.9916270534761,0.0728505043709962,12.403630681576887
456,0.2,0.0001,0.8,800,0.009533024941493306,0.2612651869672915,99.7,41.69,65.12928405710586,28452.85328139657,799.1676530623129,0.0728505043709962,12.403630681576887
456,0.2,0.01,0.8,800,0.010271267192508276,0.15290945632819417,99.6,52.68000000000001,47.16099262097755,10051.485210912166,742.5755888037588,0.0728505043709962,12.403630681576887
456,0.2,0.1,0.8,800,0.015615120975597214,0.06773808527997859,98.2,72.09,25.443542375426908,1461.9139047610925,568.589371665975,0.0728505043709962,12.403630681576887
456,0.2,0.0,0.9,900,0.004381908814333148,0.600216930692559,100.0,29.28,109.2044798029142,174252.83179002642,899.9999999759227,0.02998017550287988,12.514805183572813
456,0.2,1e-06,0.9,900,0.004381909196130755,0.5998536033195042,100.0,29.270000000000003,109.16950210813079,174059.17815341384,899.9759304567945,0.02998017550287988,12.514805183572813
456,0.2,0.0001,0.9,900,0.004385322451793051,0.5667837878491292,100.0,29.9,105.93941439465304,156806.90423727993,897.6646007910982,0.02998017550287988,12.514805183572813
456,0.2,0.01,0.9,900,0.006306791176412167,0.16804224008480095,99.8,50.18,53.60098074893829,14371.324531339804,803.2347308317724,0.02998017550287988,12.514805183572813
456,0.2,0.1,0.9,900,0.013127328566286008,0.06629190603261999,99.0,72.17,26.751160677122133,1553.2427721283618,598.4050088160706,0.02998017550287988,12.514805183572813
456,0.2,0.0,0.95,950,0.002285421285722678,1.3789616500465596,100.0,20.96,172.07386841244386,808402.8418215028,949.9999999408567,0.014097324669983315,12.675077364073159
456,0.2,1e-06,0.95,950,0.002285425833047305,1.3747878328556318,100.0,20.97,171.80902490841325,804355.4650336254,949.9409424221549,0.014097324669983315,12.675077364073159
456,0.2,0.0001,0.95,950,0.0023141773075608008,1.0819453524098606,100.0,22.67,152.08028963580466,537794.1027380016,944.7640545700439,0.014097324669983315,12.675077364073159
456,0.2,0.01,0.95,950,0.00514992311345137,0.17246740049403153,99.7,48.809999999999995,55.733992357547415,15753.67857601417,827.848935121835,0.014097324669983315,12.675077364073159
456,0.2,0.1,0.95,950,0.012549892035672647,0.06641752395231912,98.9,72.06,27.2385848172355,1604.387389587266,611.7689888139835,0.014097324669983315,12.675077364073159
456,0.2,0.0,0.98,980,0.0008851100640834277,3.106950822372306,100.0,18.87,267.03828135283595,3932662.806704488,979.999999833293,0.006327530967480446,12.548090438714537
456,0.2,1e-06,0.98,980,0.0008851739966318579,3.0522575530995955,100.0,18.98,264.61207215758026,3836832.3180711623,979.8348276229506,0.006327530967480446,12.548090438714537
456,0.2,0.0001,0.98,980,0.0010072948622116826,1.449202900171762,100.0,22.59,180.2554590906504,1124373.879056956,969.7079905884002,0.006327530967480446,12.548090438714537
456,0.2,0.01,0.98,980,0.00426135926813561,0.17535345664171667,99.9,48.35,56.88836805690389,15683.663665072154,840.4837317629675,0.006327530967480446,12.548090438714537
456,0.2,0.1,0.98,980,0.011962651023522992,0.06625968911006647,99.0,71.6,27.43227929441458,1574.9151775842174,618.3264900335794,0.006327530967480446,12.548090438714537
456,0.2,0.0,1.0,1000,3.0236464582040777e-28,48.80716923550879,100.0,10.620000000000001,1070.192631189757,322783125.2481587,999.9999962727195,0.0006940460813446585,12.46936013923049
456,0.2,1e-06,1.0,1000,2.114423398661016e-05,21.453015727643137,100.0,11.5,708.8711676709648,104936861.14689814,998.0906275734974,0.0006940460813446585,12.46936013923049
456,0.2,0.0001,1.0,1000,0.0004459054833237663,1.6330492859838213,100.0,20.02,194.25938266080811,1547396.6139012144,981.0141318560263,0.0006940460813446585,12.46936013923049
456,0.2,0.01,1.0,1000,0.0037638489415074495,0.17106199760939045,99.8,49.769999999999996,56.872758923043406,15548.745245182045,847.114962734026,0.0006940460813446585,12.46936013923049
456,0.2,0.1,1.0,1000,0.01144677754853893,0.06496882235195803,98.8,72.58,27.690587814094993,1555.8419283283085,622.6406347531126,0.0006940460813446585,12.46936013923049
456,0.2,0.0,1.02,1020,1.6513615568732947e-29,2.491677751167378,100.0,18.83,241.49448220153164,3999733.1026217854,999.9999998107229,0.006153642106892545,12.30687377169937
456,0.2,1e-06,1.02,1020,3.783117528360453e-08,2.4596428876730014,100.0,18.92,239.91133251029598,3896825.8527635415,999.8126583263504,0.006153642106892545,12.30687377169937
456,0.2,0.0001,1.02,1020,9.178090291301504e-05,1.361750038894803,100.0,22.29,177.29696144425398,1098587.045301136,988.6687917672295,0.006153642106892545,12.30687377169937
456,0.2,0.01,1.02,1020,0.0033091847142430824,0.17107309079375838,100.0,49.24,56.93937816544783,15089.77328917692,855.1522414679544,0.006153642106892545,12.30687377169937
456,0.2,0.1,1.02,1020,0.011047511666170174,0.0651885758628082,98.8,73.04,27.6690398134549,1515.017723849501,627.988035841259,0.006153642106892545,12.30687377169937
456,0.2,0.0,1.05,1050,9.638480052273109e-30,1.2393305956168992,100.0,22.93,171.14418560899367,724373.189148061,999.9999999295525,0.014782622720766816,12.581507414176563
456,0.2,1e-06,1.05,1050,4.821060061046579e-09,1.2353667584647567,100.0,22.939999999999998,170.86181348510462,721073.481227852,999.9296623787243,0.014782622720766816,12.581507414176563
456,0.2,0.0001,1.05,1050,2.9079233377784434e-05,0.9666102018230719,100.0,24.990000000000002,150.498774110541,496959.3105792394,993.8203234005476,0.014782622720766816,12.581507414176563
456,0.2,0.01,1.05,1050,0.0028739556520662587,0.16707712570190722,99.9,51.519999999999996,57.219379503939535,15491.894802403864,864.0647523670314,0.014782622720766816,12.581507414176563
456,0.2,0.1,1.05,1050,0.010681344442352043,0.06376483582426692,99.4,73.54,27.783537626422852,1580.4895086612503,632.9829545508616,0.014782622720766816,12.581507414176563
456,0.2,0.0,1.1,1100,5.5839586756543616e-30,0.632967124791025,100.0,28.720000000000002,124.61730782842967,253757.15579299958,999.999999961794,0.024682196487455055,12.43348728593698
456,0.2,1e-06,1.1,1100,6.989697869890987e-10,0.6324242312604099,100.0,28.74,124.56118201661032,253341.3062336553,999.9618134516863,0.024682196487455055,12.43348728593698
456,0.2,0.0001,1.1,1100,5.970421200349345e-06,0.5847106895023124,100.0,29.54,119.52542852842308,217977.0823837003,996.3585964933691,0.024682196487455055,12.43348728593698
456,0.2,0.01,1.1,1100,0.0022937891896332727,0.15782925609085735,99.9,51.17,57.04599934237192,14572.394560008346,876.8224945201678,0.024682196487455055,12.43348728593698
456,0.2,0.1,1.1,1100,0.01010545429451882,0.0634663428609261,99.1,73.25,28.263822121607348,1537.5491450878985,641.0933365609663,0.024682196487455055,12.43348728593698
456,0.2,0.0,1.2,1200,3.317905212832233e-30,0.35071360142924146,100.0,36.05,93.64054810432324,105960.50870788618,999.9999999791601,0.039198865280913625,12.759848348903178
456,0.2,1e-06,1.2,1200,1.364102663140149e-10,0.35061513343075146,100.0,36.059999999999995,93.62597733340671,105891.5943108748,999.9791639021867,0.039198865280913625,12.759848348903178
456,0.2,0.0001,1.2,1200,1.2869064149532726e-06,0.34128719086761555,100.0,36.41,92.23525839742818,99485.94695557526,997.9526991807268,0.039198865280913625,12.759848348903178
456,0.2,0.01,1.2,1200,0.0015608974258894254,0.14515916020505357,100.0,53.14,55.582184429021375,14113.726826343453,897.348493156047,0.039198865280913625,12.759848348903178
456,0.2,0.1,1.2,1200,0.00899207180093324,0.06155276907687092,99.4,74.56,28.60014584222059,1604.4835895985175,658.987667337131,0.039198865280913625,12.759848348903178
456,0.2,0.0,1.5,1500,2.6768950859910204e-30,0.16072317503534553,100.0,50.12,66.2309993386073,32212.68580231303,999.9999999897504,0.07050308889623844,12.653818857574695
456,0.2,1e-06,1.5,1500,1.92229744304996e-11,0.16071205534508715,100.0,50.12,66.22809673092213,32206.20678160544,999.9897510204428,0.07050308889623844,12.653818857574695
456,0.2,0.0001,1.5,1500,1.8886391473174617e-07,0.15962582971944167,100.0,50.370000000000005,65.94394188562839,31577.43273443393,998.9805903314862,0.07050308889623844,12.653818857574695
456,0.2,0.01,1.5,1500,0.0006687437946709421,0.10968155543752452,100.0,59.12,51.2478597990993,10696.178956577112,927.2174399357687,0.07050308889623844,12.653818857574695
456,0.2,0.1,1.5,1500,0.007084778075817198,0.05657489607740349,99.7,76.48,28.742984010919884,1526.322619025773,691.9548621726979,0.07050308889623844,12.653818857574695
456,0.2,0.0,2.0,2000,2.2609888599691728e-30,0.09729327551884408,100.0,63.019999999999996,53.28403338564128,19941.808455288985,999.9999999932447,0.08979223022980382,12.680051832247836
456,0.2,1e-06,2.0,2000,6.209222870023449e-12,0.09729030974934547,100.0,63.019999999999996,53.282868036711285,19939.33553026813,999.9932449026068,0.08979223022980382,12.680051832247836
456,0.2,0.0001,2.0,2000,6.147169040176984e-08,0.09699891463465721,100.0,63.11,53.16824844106772,19697.514979222102,999.3264259614543,0.08979223022980382,12.680051832247836
456,0.2,0.01,2.0,2000,0.0003114337544719501,0.07957389509530444,100.0,67.94,45.799784945544495,8902.002887365548,945.3576666550632,0.08979223022980382,12.680051832247836
456,0.2,0.1,2.0,2000,0.005269505438742797,0.049747697797099324,99.7,79.47999999999999,28.83164537102042,1488.8004550476874,723.6762719507728,0.08979223022980382,12.680051832247836
456,0.4,0.0,0.8,800,0.014090040633547452,0.3572545719343266,99.5,28.970000000000002,75.89665356593142,28988.952816077934,799.9999999916266,0.0728505043709962,12.403630681576887
456,0.4,1e-06,0.8,800,0.014090040668565106,0.35721682563474055,99.5,28.970000000000002,75.89203931284821,28983.4918414081,799.9916270534761,0.0728505043709962,12.403630681576887
456,0.4,0.0001,0.8,800,0.014090383369221084,0.3535401398240015,99.5,29.17,75.44124551566897,28452.85328139657,799.1676530623129,0.0728505043709962,12.403630681576887
456,0.4,0.01,0.8,800,0.015093394271575642,0.2059547821701073,99.0,36.53,54.37844579688375,10051.485210912166,742.5755888037588,0.0728505043709962,12.403630681576887
456,0.4,0.1,0.8,800,0.0223534610777304,0.08975512008363194,97.0,54.7,28.43432567018131,1461.9139047610925,568.589371665975,0.0728505043709962,12.403630681576887
456,0.4,0.0,0.9,900,0.0061298486922827964,0.7829435506618553,99.9,21.060000000000002,124.63362198700301,174252.83179002642,899.9999999759227,0.02998017550287988,12.514805183572813
456,0.4,1e-06,0.9,900,0.006129849152933173,0.7825080627782102,99.9,21.08,124.59664522665018,174059.17815341384,899.9759304567945,0.02998017550287988,12.514805183572813
456,0.4,0.0001,0.9,900,0.006133971322885597,0.742864433173546,99.9,21.52,121.18343245367807,156806.90423727993,897.6646007910982,0.02998017550287988,12.514805183572813
456,0.4,0.01,0.9,900,0.008704827984013204,0.2374716177728658,99.7,33.87,63.14012411062309,14371.324531339804,803.2347308317724,0.02998017550287988,12.514805183572813
456,0.4,0.1,0.9,900,0.018394753720687614,0.09080866785309856,98.2,53.94,30.349888071418206,1553.2427721283618,598.4050088160706,0.02998017550287988,12.514805183572813
456,0.4,0.0,0.95,950,0.003527752757414467,2.042795011159001,100.0,16.24,210.37612265742587,808402.8418215028,949.9999999408567,0.014097324669983315,12.675077364073159
456,0.4,1e-06,0.95,950,0.003527760242880403,2.035985295397007,100.0,16.24,210.01943254903958,804355.4650336254,949.9409424221549,0.014097324669983315,12.675077364073159
456,0.4,0.0001,0.95,950,0.003572749638025104,1.5761151986694986,100.0,17.49,184.33667473723818,537794.1027380016,944.7640545700439,0.014097324669983315,12.675077364073159
456,0.4,0.01,0.95,950,0.0077345771682686545,0.2421270797324183,99.7,33.81,65.81803964883834,15753.67857601417,827.848935121835,0.014097324669983315,12.675077364073159
456,0.4,0.1,0.95,950,0.01822078229723686,0.09020074017103336,98.0,53.510000000000005,30.75764074424544,1604.387389587266,611.7689888139835,0.014097324669983315,12.675077364073159
456,0.4,0.0,0.98,980,0.0015328096439190017,5.584867217591987,100.0,14.85,359.0258893528418,3932662.806704488,979.999999833293,0.006327530967480446,12.548090438714537
456,0.4,1e-06,0.98,980,0.001532933098987948,5.478247289047409,100.0,14.85,355.54251979238245,3836832.3180711623,979.8348276229506,0.006327530967480446,12.548090438714537
456,0.4,0.0001,0.98,980,0.0017694886714836044,2.3300826216047072,100.0,17.130000000000003,229.92675969497756,1124373.879056956,969.7079905884002,0.006327530967480446,12.548090438714537
456,0.4,0.01,0.98,980,0.006731617831326844,0.2420459748809872,99.8,34.03,66.72703540497422,15683.663665072154,840.4837317629675,0.006327530967480446,12.548090438714537
456,0.4,0.1,0.98,980,0.01748849502489951,0.0893978151515469,98.0,53.779999999999994,31.121035093037335,1574.9151775842174,618.3264900335794,0.006327530967480446,12.548090438714537
456,0.4,0.0,1.0,1000,6.243608875962901e-28,102.30718014772944,100.0,10.84,1555.078008824248,322783125.2481587,999.9999962727195,0.0006940460813446585,12.46936013923049
456,0.4,1e-06,1.0,1000,4.5721485313001596e-05,39.44449175499663,100.0,10.8,963.537734665874,104936861.14689814,998.0906275734974,0.0006940460813446585,12.46936013923049
456,0.4,0.0001,1.0,1000,0.0007093814193569489,2.3893378534128993,100.0,15.740000000000002,236.56729453027913,1547396.6139012144,981.0141318560263,0.0006940460813446585,12.46936013923049
456,0.4,0.01,1.0,1000,0.005805141042858218,0.23588482309038528,99.7,33.77,67.0216924453292,15548.745245182045,847.114962734026,0.0006940460813446585,12.46936013923049
456,0.4,0.1,1.0,1000,0.016610746199969804,0.08780990223206933,98.2,55.120000000000005,31.315635324893766,1555.8419283283085,622.6406347531126,0.0006940460813446585,12.46936013923049
456,0.4,0.0,1.02,1020,3.0432567958301385e-29,4.40951861602203,100.0,14.540000000000001,323.90557828857936,3999733.1026217854,999.9999998107229,0.006153642106892545,12.30687377169937
456,0.4,1e-06,1.02,1020,9.324916355159987e-08,4.332051893442397,100.0,14.549999999999999,320.9873744580483,3896825.8527635415,999.8126583263504,0.006153642106892545,12.30687377169937
456,0.4,0.0001,1.02,1020,0.00017577696461183558,2.1078768536140555,100.0,16.6,221.58780174611925,1098587.045301136,988.6687917672295,0.006153642106892545,12.30687377169937
456,0.4,0.01,1.02,1020,0.00494154141394444,0.24307927023447198,99.9,33.61,67.57461440797287,15089.77328917692,855.1522414679544,0.006153642106892545,12.30687377169937
456,0.4,0.1,1.02,1020,0.016042233193823092,0.09011562028379336,98.3,52.49,31.59644350533003,1515.017723849501,627.988035841259,0.006153642106892545,12.30687377169937
456,0.4,0.0,1.05,1050,1.594966598285384e-29,2.0472957919798973,100.0,16.6,220.39830069021747,724373.189148061,999.9999999295525,0.014782622720766816,12.581507414176563
456,0.4,1e-06,1.05,1050,7.956729985105304e-09,2.040793002976561,100.0,16.6,220.03646077609704,721073.481227852,999.9296623787243,0.014782622720766816,12.581507414176563
456,0.4,0.0001,1.05,1050,4.950722627629731e-05,1.589132339192142,100.0,17.669999999999998,193.29970835489138,496959.3105792394,993.8203234005476,0.014782622720766816,12.581507414176563
456,0.4,0.01,1.05,1050,0.004596211045510779,0.23823972027458126,99.9,36.15,68.05985370125244,15491.894802403864,864.0647523670314,0.014782622720766816,12.581507414176563
456,0.4,0.1,1.05,1050,0.015782973176527635,0.08570418251643576,98.3,56.410000000000004,31.370857388566197,1580.4895086612503,632.9829545508616,0.014782622720766816,12.581507414176563
456,0.4,0.0,1.1,1100,8.025767768612455e-30,0.979360886175299,100.0,20.41,154.48707966269515,253757.15579299958,999.999999961794,0.024682196487455055,12.43348728593698
456,0.4,1e-06,1.1,1100,1.199676908096767e-09,0.9784179184339108,100.0,20.41,154.4093674211354,253341.3062336553,999.9618134516863,0.024682196487455055,12.43348728593698
456,0.4,0.0001,1.1,1100,1.006178656041593e-05,0.896668447063111,100.0,20.9,147.51720850897524,217977.0823837003,996.3585964933691,0.024682196487455055,12.43348728593698
456,0.4,0.01,1.1,1100,0.0034711788680968523,0.22620760156756187,99.9,35.44,68.18576783780661,14572.394560008346,876.8224945201678,0.024682196487455055,12.43348728593698
456,0.4,0.1,1.1,1100,0.014818695854836096,0.08580540815958347,98.8,56.76,32.10826557154752,1537.5491450878985,641.0933365609663,0.024682196487455055,12.43348728593698
456,0.4,0.0,1.2,1200,4.732082842393545e-30,0.5273686507173532,100.0,24.91,114.94923820362159,105960.50870788618,999.9999999791601,0.039198865280913625,12.759848348903178
456,0.4,1e-06,1.2,1200,2.197040941514069e-10,0.527208880612771,100.0,24.91,114.93012038413441,105891.5943108748,999.9791639021867,0.039198865280913625,12.759848348903178
456,0.4,0.0001,1.2,1200,2.0647266402974784e-06,0.5121211883235168,100.0,25.119999999999997,113.10981976906254,99485.94695557526,997.9526991807268,0.039198865280913625,12.759848348903178
456,0.4,0.01,1.2,1200,0.0023917128764426687,0.20788140934080138,100.0,36.449999999999996,66.31411879845105,14113.726826343453,897.348493156047,0.039198865280913625,12.759848348903178
456,0.4,0.1,1.2,1200,0.013175939518329375,0.0844304430736374,98.5,56.42,32.34180450613358,1604.4835895985175,658.987667337131,0.039198865280913625,12.759848348903178
456,0.4,0.0,1.5,1500,3.0154243446039928e-30,0.24718692737909387,100.0,31.819999999999997,82.34369549055027,32212.68580231303,999.9999999897504,0.07050308889623844,12.653818857574695
456,0.4,1e-06,1.5,1500,3.559577301106461e-11,0.24716581870109117,100.0,31.819999999999997,82.33937231434328,32206.20678160544,999.9897510204428,0.07050308889623844,12.653818857574695
456,0.4,0.0001,1.5,1500,3.485021830151835e-07,0.24510969659208684,100.0,31.929999999999996,81.91709097587692,31577.43273443393,998.9805903314862,0.07050308889623844,12.653818857574695
456,0.4,0.01,1.5,1500,0.0010939113753458594,0.15946153324765866,99.9,39.290000000000006,61.69023770113596,10696.178956577112,927.2174399357687,0.07050308889623844,12.653818857574695
456,0.4,0.1,1.5,1500,0.010630084430582167,0.07833510545857379,99.2,57.50999999999999,32.92827041604514,1526.322619025773,691.9548621726979,0.07050308889623844,12.653818857574695
456,0.4,0.0,2.0,2000,2.6966916959404183e-30,0.15011503824164668,100.0,42.22,66.88020644314673,19941.808455288985,999.9999999932447,0.08979223022980382,12.680051832247836
456,0.4,1e-06,2.0,2000,1.1985651837358321e-11,0.1501093926933457,100.0,42.230000000000004,66.87841425822684,19939.33553026813,999.9932449026068,0.08979223022980382,12.680051832247836
456,0.4,0.0001,2.0,2000,1.1845896421048047e-07,0.14955537251303494,100.0,42.27,66.7023232021633,19697.514979222102,999.3264259614543,0.08979223022980382,12.680051832247836
456,0.4,0.01,2.0,2000,0.0005536100526724706,0.11824910147657501,100.0,47.33,55.91022327047666,8902.002887365548,945.3576666550632,0.08979223022980382,12.680051832247836
456,0.4,0.1,2.0,2000,0.008237531889678622,0.07031700853575566,99.0,62.050000000000004,33.27532253980335,1488.8004550476874,723.6762719507728,0.08979223022980382,12.680051832247836
789,0.0,0.0,0.8,800,0.004162802321986956,0.1429929105900098,100.0,64.25,48.34038790745675,30061.460225888717,799.9999999913312,0.07155631152288619,12.406605770272739
789,0.0,1e-06,0.8,800,0.004162802335602482,0.14297871099722068,100.0,64.25,48.33757107078228,30055.590545026804,799.9913317245571,0.07155631152288619,12.406605770272739
789,0.0,0.0001,0.8,800,0.004162935471048381,0.14159660095033122,100.0,64.47,48.062589436765386,29485.623071040583,799.1385114259717,0.07155631152288619,12.406605770272739
789,0.0,0.01,0.8,800,0.004546681039864348,0.08716777312592554,100.0,74.18,35.51772594749929,10180.60544556141,741.202127560357,0.07155631152288619,12.406605770272739
789,0.0,0.1,0.8,800,0.007424880526996625,0.04488110550523328,100.0,84.17,20.50262895997916,1465.2151711872054,565.7950121959216,0.07155631152288619,12.406605770272739
789,0.0,0.0,0.9,900,0.0017601651367581852,0.27093870102649564,100.0,50.57000000000001,72.49110853423724,185752.6691431952,899.9999999746206,0.029207987438990564,12.58836030786462
789,0.0,1e-06,0.9,900,0.0017601653040276901,0.27077989928345125,100.0,50.61,72.46802314282655,185535.18868049444,899.9746290762048,0.029207987438990564,12.58836030786462
789,0.0,0.0001,0.9,900,0.0017616520924298063,0.2563959545746178,100.0,51.449999999999996,70.34576263423997,166263.59196316169,897.543157549718,0.029207987438990564,12.58836030786462
789,0.0,0.01,0.9,900,0.0025781933366881642,0.08721558704933528,100.0,73.56,37.375576350949814,14601.977304757185,801.7241265131945,0.029207987438990564,12.58836030786462
789,0.0,0.1,0.9,900,0.005715977070364557,0.04248404240246111,100.0,85.42999999999999,20.693783943468386,1572.2551411252996,597.1138522041012,0.029207987438990564,12.58836030786462
789,0.0,0.0,0.95,950,0.0008206852813783928,0.467521514162571,100.0,41.14,100.69249653647665,729387.6243983026,949.9999999389057,0.015058545783377102,12.86062958684714
789,0.0,1e-06,0.95,950,0.0008206868495182753,0.46613344184889016,100.0,41.160000000000004,100.5363958648313,726185.1896777911,949.9389947717258,0.015058545783377102,12.86062958684714
789,0.0,0.0001,0.95,950,0.0008301612569214326,0.371959911885341,100.0,45.39,89.30987467948398,506169.647576621,944.5988242484569,0.015058545783377102,12.86062958684714
789,0.0,0.01,0.95,950,0.001830608299818548,0.08316024634566714,100.0,75.41,37.702400018176824,16173.822069443153,825.5643912911635,0.015058545783377102,12.86062958684714
789,0.0,0.1,0.95,950,0.00499997440959197,0.0415381497365634,100.0,85.55,20.99680752977564,1651.213644923749,608.6131117185189,0.015058545783377102,12.86062958684714
789,0.0,0.0,0.98,980,0.00034739025852319823,1.2123345965903103,100.0,31.080000000000002,165.41211101804657,4889217.822793329,979.9999998178025,0.00563656920074887,12.463342883065527
789,0.0,1e-06,0.98,980,0.00034741340728725636,1.1920832314470244,100.0,31.28,163.99294991969617,4740024.175676093,979.8196964110168,0.00563656920074887,12.463342883065527
789,0.0,0.0001,0.98,980,0.00039270204640421097,0.5962450388261955,100.0,40.089999999999996,115.14110579742405,1178826.2906048363,968.9841305839554,0.00563656920074887,12.463342883065527
789,0.0,0.01,0.98,980,0.00171038140188873,0.08553285399947021,100.0,75.79,38.906515050469274,15485.29339217086,838.3629477212946,0.00563656920074887,12.463342883065527
789,0.0,0.1,0.98,980,0.00511482520201994,0.04190356192318604,100.0,86.11999999999999,21.14913134205858,1553.8554841446128,616.5942807683044,0.00563656920074887,12.463342883065527
789,0.0,0.0,1.0,1000,7.597071137302193e-28,133.03713623192587,100.0,13.350000000000001,1803.620169539747,4551948756.63366,999.9999648668925,0.00018409954961984515,12.421035844021237
789,0.0,1e-06,1.0,1000,1.5153668904979006e-05,5.121171851556448,100.0,18.58,348.0973031720735,149224518.91732183,997.2237764339513,0.00018409954961984515,12.421035844021237
789,0.0,0.0001,1.0,1000,0.00011727057567817709,0.6018522328325077,100.0,37.95,116.66050515066031,1542299.5882731113,980.8395814036958,0.00018409954961984515,12.421035844021237
789,0.0,0.01,1.0,1000,0.0013351104834312033,0.08053542986324082,100.0,76.59,37.80537089012228,15429.16085034018,846.292378892499,0.00018409954961984515,12.421035844021237
789,0.0,0.1,1.0,1000,0.004533206680574616,0.03976406164906293,100.0,87.06,20.878780287716946,1543.8207911429163,621.7412105714807,0.00018409954961984515,12.421035844021237
789,0.0,0.0,1.02,1020,1.2517433470097553e-29,1.0895456528913543,100.0,30.15,160.94977086456052,5129582.180899485,999.9999997930827,0.005603642925588537,12.691456231736046
789,0.0,1e-06,1.02,1020,2.3134238676838366e-08,1.0706074236232124,100.0,30.320000000000004,159.4925407099342,4971265.910037227,999.7954773885996,0.005603642925588537,12.691456231736046
789,0.0,0.0001,1.02,1020,4.3605730773253955e-05,0.5239048042968529,100.0,39.019999999999996,109.59398116732223,1225815.551158652,988.0744320099384,0.005603642925588537,12.691456231736046
789,0.0,0.01,1.02,1020,0.0012536318398136703,0.08538234547480533,100.0,74.8,38.99276763830597,16057.883068201123,852.5041447648102,0.005603642925588537,12.691456231736046
789,0.0,0.1,1.02,1020,0.0046961845711387395,0.04110199709468352,100.0,86.05000000000001,21.32185408137116,1611.2246751567445,624.7150546411034,0.005603642925588537,12.691456231736046
789,0.0,0.0,1.05,1050,5.4561108314610185e-30,0.5046215011406258,100.0,40.46,108.43467381441427,834121.6300958148,999.9999999229244,0.013621355268758174,12.44041914836133
789,0.0,1e-06,1.05,1050,2.3111947141687552e-09,0.5027140769865918,100.0,40.53,108.22091469147479,829650.1285601384,999.9230669435631,0.013621355268758174,12.44041914836133
789,0.0,0.0001,1.05,1050,1.2707054407285235e-05,0.3817180168613494,100.0,44.39,93.7005453043326,542002.5687876955,993.3736837842307,0.013621355268758174,12.44041914836133
789,0.0,0.01,1.05,1050,0.0010807034335963816,0.07992648860820435,100.0,75.87,38.406600274435725,15195.464210897226,862.4555264883768,0.013621355268758174,12.44041914836133
789,0.0,0.1,1.05,1050,0.004405533616109203,0.03937969635792844,100.0,86.75,21.096301979994923,1545.772239661419,632.0141352470558,0.013621355268758174,12.44041914836133
789,0.0,0.0,1.1,1100,2.151812692862391e-30,0.23561899313920553,100.0,54.35,75.2511718577979,292079.7097400669,999.9999999584907,0.023048040569968026,12.456175091814753
789,0.0,1e-06,1.1,1100,2.395360565011396e-10,0.23543747272097287,100.0,54.379999999999995,75.21931864793045,291530.9090326289,999.9585158965488,0.023048040569968026,12.456175091814753
789,0.0,0.0001,1.1,1100,2.019542454674955e-06,0.21965047938862223,100.0,55.63,72.3939597296615,245807.04283074389,996.0765579609401,0.023048040569968026,12.456175091814753
789,0.0,0.01,1.1,1100,0.0008265635225031898,0.07525190326750711,100.0,77.84,37.80826554244234,14733.944711448887,875.5923937495584,0.023048040569968026,12.456175091814753
789,0.0,0.1,1.1,1100,0.004035787743892776,0.038444751103391635,100.0,87.57000000000001,21.101466877646228,1544.359155334269,641.1903889484456,0.023048040569968026,12.456175091814753
789,0.0,0.0,1.2,1200,1.654544780155214e-30,0.13355920570904548,100.0,65.75999999999999,56.42295347364021,98468.11430847891,999.9999999780575,0.039043346221634787,12.251657364945883
789,0.0,1e-06,1.2,1200,4.1670273158679975e-11,0.13352968909692875,100.0,65.75999999999999,56.415566525067256,98403.56198075686,999.9780619455194,0.039043346221634787,12.251657364945883
789,0.0,0.0001,1.2,1200,3.930239242921251e-07,0.130733266879926,100.0,66.12,55.71150618186336,92406.29758517808,997.8478790890931,0.039043346221634787,12.251657364945883
789,0.0,0.01,1.2,1200,0.0005226032216318309,0.06866749226985437,100.0,79.07,36.91688087805954,13025.69601310864,895.3173575498517,0.039043346221634787,12.251657364945883
789,0.0,0.1,1.2,1200,0.0036099684662740856,0.03752124484703305,100.0,87.31,21.37751545421278,1479.4781698834086,656.3310253805171,0.039043346221634787,12.251657364945883
